review,aesthetics,cost,effectiveness,efficiency,enjoyability,general,learnability,reliability,safety,security
"Tôi biết từ kinh nghiệm của mình; tôi đang ở cấp độ 1147 và mất một thời gian để vượt qua một số cấp độ, nhưng, chúng KHÔNG PHẢI LÀ BẤT KHẢ THI.",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Trò chơi tổng thể rất vui và gây nghiện.,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Tôi không thích bản cập nhật mà họ đã làm... tất cả.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Chỉnh sửa: Ồ, cảm ơn bạn đã thêm các tùy chọn ẩn danh!",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Khoảng mười người, hầu hết là đồng đội, họ được giao nhiệm vụ sửa chữa tàu và giữ mắt trên mọi thứ.",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Tôi đã kỳ vọng có nhiều thể loại để có thể chơi nhưng tôi chỉ nhận được 7 thể loại khó và chán chường.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Trò chơi này VÔ CÙNG thú vị khi bạn cần một cơn lốc của cuộc phiêu lưu và hồi hộp!,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Tôi thực sự nghĩ rằng có thể mất một tháng hoặc gần một năm để đạt được số lượng đó vì tôi không đùa, chúng thực sự rất đắt.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
tôi thực sự hy vọng rằng bạn sẽ quyết định thay đổi lại thiết kế gốc sau tháng này bởi vì bản cập nhật này không phải là nó.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tôi thực sự yêu thích trò chơi này và tôi chỉ có điện thoại được một năm nghĩ mà thôi và đây là trò chơi đầu tiên tôi đã tải về,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Tôi đã thích tính năng đó rất nhiều và đã viết thư cho các nhà phát triển để nhận sự giúp đỡ, nhưng tôi vẫn chưa nghe được hồi âm gì từ họ.",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Tạo ra các trang trại để lấy thức ăn, phù phép cho vũ khí của bạn và khám phá các làng mạc.",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Đó là một trò chơi thú vị, là một trò chơi tuyệt vời để chơi tại nhà hàng trong lúc chờ đồ ăn.",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Một gói da, một sự kết hợp!!""",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tôi rất bối rối về cách chơi game với quá nhiều thứ đang diễn ra với bản cập nhật mới.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Tôi muốn thấy nhiều nỗ lực hơn vào các gói hiện tại, và một sự đa dạng rộng hơn của lựa chọn bộ bài.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Người chơi thực sự không thể làm được nửa trong số những điều này. Đôi khi có vẻ như việc lắc xúc xắc không phải là ngẫu nhiên.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Tất cả chúng ta đều biết chuyện gì đang xảy ra, và xin đừng giả vờ như chúng ta không biết!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Trò chơi này có nhân vật từ khắp nơi trên thế giới, thậm chí cả những nhân vật tưởng tượng hoặc không thực sự tồn tại.",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Nếu tôi đúng, tôi hy vọng bạn có thể sửa nó!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nó vô ích và tôi đã vượt qua nó chỉ trong vài cấp độ.,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Trò chơi này rất tuyệt vì mọi người đã chơi nó đều biết, nhưng nó đã ngừng hoạt động sau vài lần đầu tiên tôi chơi.",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Đây là cách tốt để khiến mọi người chơi trò chơi.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Thứ hai, tôi sẽ thích nếu chúng ta có thể xây dựng tất cả các vật liệu ngoại trừ các khối, (khối nether, v.v.).",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Chúng tôi thích việc bạn đang thêm những thứ mới vào trò chơi và tôi không nói rằng đó là vấn đề...nhưng có thể...đó là vấn đề?,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Vấn đề đủ lớn để cần được khắc phục.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tổng thể tôi thích trò chơi này nhưng phiên bản này cần được cải tiến thêm.,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Tôi cũng nghĩ rằng bạn chỉ nên phải đối mặt với quảng cáo nếu bạn đang nhận được điều gì đó miễn phí.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Tôi bắt đầu chơi Minecraft vào ngày nó được ra mắt.,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Phàn nàn nhỏ của tôi là tôi đã mua bộ bài ""bạn bè"" và thấy thích thú với nó.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Có một cửa hàng vui nhộn với một số đồ miễn phí và có những bản cập nhật thú vị.,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Tôi phải gỡ bỏ ứng dụng và cài đặt lại chỉ để chơi lại.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"ĐẶC BIỆT là khi, nếu bạn không có thời gian để dừng lại công việc hàng ngày để sử dụng thời gian bất ngờ đó, nó sẽ biến mất.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Tôi tham gia một trò chơi và nó báo rằng tôi đã bị cấm vì hack. Tôi ngạc nhiên, tôi mới chỉ tham gia, làm sao tôi lại hack được?!",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Vậy đây là chuyện gì đã xảy ra: Tôi đã chơi Subway Surfers suốt phần lớn thời gian trong ngày, trong các chuyến đi xe và những thứ khác, bất cứ khi nào tôi có thời gian.",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Sẽ tốt hơn nếu có một nút bạn bè trong cài đặt, nơi bạn có thể nhấp vào ai đó và sẽ có một tùy chọn kết bạn.",0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Cũng có những ngoặt ngoẹo liên tục cho mỗi cấp độ!,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nó cũng cho phép bạn xem ít nhất một vài video ngắn hàng ngày để đổi lấy tiền xu.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Tôi không nhận thấy điều tương tự khi di chuyển sang phải.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Điều này đã xảy ra với tôi hai lần trước đó, và mỗi lần tôi đều có nhiều thế giới rất thành công.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Tôi thực sự yêu thích ý tưởng của trò chơi này, nó rất tuyệt!",0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
Tôi đã tải xuống nó hai lần và nó vẫn không hoạt động.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Tuy nhiên, bất cứ khi nào tôi chọn rời giường, nó lại đẩy tôi ra khỏi ứng dụng.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Vui lòng sửa những lỗi này càng sớm càng tốt!!!,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Tôi đã thấy mọi người chơi trò chơi này trong lúc đợi lượt đi xe tại Cedar Point!,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Trong trò chơi này, trong quảng cáo có những cần gạt để giúp một cô gái thoát ra mà không bị một con chó hay một người thợ chặt thịt tấn công.",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Đây là một trò chơi tốt và vui nhộn...,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Và thật kỳ lạ khi tôi cố gắng tạm dừng trò chơi, nó mất hơn 5 phút để tải menu.",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Tôi muốn một cái gì đó tốt hơn, hoặc làm sao để khả năng hút từ của đôi giày không ngừng thu thập đồng xu khi tôi đang nhảy ở giữa không trung.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Nếu tôi loại bỏ tất cả các quái vật thù địch.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Ngay cả khi bạn cố gắng thay đổi các cấp độ mà bạn đang chơi đối đầu.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Tôi đã chơi những cấp độ vui nhộn, nhưng cũng đồng thời được trang trí một ngôi nhà.",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Tải ứng dụng này, bạn sẽ không hối hận.",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Thực ra, tôi đã được giới thiệu bởi các bạn cùng lớp, những người gần đây đã khám phá ra trò chơi này.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Điều duy nhất mà tôi ước là họ có thêm một số danh mục miễn phí, nhưng thực sự tôi sử dụng ứng dụng này rất nhiều nên tôi không phiền phải trả thêm tiền để có thêm một số bộ sưu tập!",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Một điều khác là màu sắc mới, mũ và thú cưng.",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Điều này cần được sửa chữa ngay lập tức.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Nó rất thú vị cho mọi người và cũng là một trò chơi dạy học tốt.,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Ngoài ra, nếu bạn chưa có subway surfers, bạn chắc chắn nên tải nó về!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Bạn làm tốt hơn thì đội của bạn sẽ được xếp hạng cao hơn.,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
"Vì vậy, xin hãy thêm những thứ mà tôi đã nói vào Atlees!",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Đặc biệt thích hợp để chơi trong khi giữ khoảng cách xã hội.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Nó rất thú vị!,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Bạn có thể nhận được 55 đồng xu khi vượt qua một cấp độ.,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Một chút gì đó cho mọi người từ trẻ đến già.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Tôi không có gì để phàn nàn về cách chơi hoặc phần thưởng như một số người khác.,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Đây là một trò chơi tuyệt vời!,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
"Khi thử chơi với bạn bè trực tuyến, họ không thể nhìn thấy màn hình, có phương án nào không? Tôi muốn phóng to hoặc sử dụng FaceTime với trò chơi này.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Nếu tôi đi ra ngoài một tiếng đồng hồ và quay lại, trò chơi hoàn toàn biến mất và tôi phải bắt đầu một trò chơi mới hoàn toàn.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Điều cuối cùng bạn có thể cần sửa là độ trễ của quảng cáo.,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Khi bạn lần đầu tiên tìm thấy nó trên App Store, nó có vẻ như là miễn phí.",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Tôi đã chơi trò chơi này từ khi còn học mẫu giáo, bây giờ tôi đang học lớp 7.",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Tôi cũng khuyên nên tạo thêm nhiều token miễn phí vì các lựa chọn hiện tại quá hạn chế.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Chỉnh sửa: Vừa rồi tôi có một ý tưởng.,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Cũng quản lý tiền và mua các tài sản nữa.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Tôi thực sự yêu trò chơi này đến mức tôi không muốn xóa nó bởi vì tôi muốn tiếp tục và hoàn thành nó!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Đó có phải là lý do tại sao trò chơi bị đứng lại không?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Biểu ngữ ""lượt của bạn"" tạm thời che khuất xúc xắc.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Khi bạn lên hạng, bạn cần nhiều sao hơn để hoàn thành MỘT nhiệm vụ, điều này không công bằng.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Trong những bản cập nhật tiếp theo, bạn chắc chắn nên thêm Halloween, Giáng Sinh, điện thoại, các loài quái mới, rèm cửa và vân vân.",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sau đó, tôi đã ngừng chơi trò chơi trong một thời gian và khi tôi quyết định trở lại, những bộ bài mà tôi đã mua đã biến mất.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Không muốn lãng phí 7 đô la cho một trò chơi mà bạn thậm chí không thể chơi.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nó có một giao diện xuất sắc cho trò chơi nhưng có thể có một ý tưởng tốt hơn cho trò chơi.,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anh ấy đã nói không và vì vậy sau đó tôi đã nhấn vào nút X.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Tôi đã thích chơi Among Us cho đến khi cập nhật mới, khi họ thêm tính năng chat nhanh thay vì cho phép bạn nhập bất cứ điều gì bạn muốn.",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Vậy nên tôi đã tải ứng dụng này từ một thời gian trước, và tôi thực sự thích thú với trò chơi và đã mua một số bộ bài khác vì tôi đã chán với những bộ bài miễn phí.",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
"Rất hài lòng với bản cập nhật để tùy chọn ""mua nhà"" không cản trở bảng chơi.",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bạn có thể dành hàng giờ để chơi nó, TUY NHIÊN... khi bạn tăng cấp độ, trò chơi bắt đầu trở nên ít vui hơn.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Họ cũng có các danh mục khác nhau và bạn có thể xem sau khi chơi game.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Có lẽ tôi là người duy nhất trên thế giới không mong muốn cập nhật động, nhưng tôi chỉ không muốn Minecraft trở thành một thứ gì đó khác.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Thật tồi tệ khi bạn bắt đầu một trận đấu mà không có nước đi và phải xáo trộn lại.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Nó cũng tạo ra một cảm giác phấn khích mãnh liệt.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Với số lượng trẻ em chơi trò chơi này, họ không xứng đáng nhận nó.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Bạn sẽ tức giận và nghỉ chơi từ thời gian này sang thời gian khác, hoặc bỏ qua một vài tháng, nhưng đây chỉ là một trò chơi giải trí.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Lỗi này đã diễn ra trong nhiều tháng và liên tục bị bỏ qua.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Người chơi có bị phạt nếu không hoàn thành trò chơi không?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trò chơi này thật tuyệt vời.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Nhưng những cải tiến này sẽ làm cho việc chơi trò chơi trở nên thú vị hơn.,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Nếu trước đây tôi đã cảm thấy thất vọng, bây giờ tôi thấy khó khăn để diễn đạt cảm xúc của mình.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Nhân vật rất dễ thương và thực sự hài hước.,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bạn cũng không thể dễ dàng đặt câu hỏi cho người khác.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Và bạn có thể mua các trò chơi bằng cách sử dụng đồng tiền mine!!,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Một lý do là hacker và những người gian lận.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Điều này có nghĩa là bạn có thể rút các lá bài như ""Phạt vì vượt tốc độ"" hai hoặc ba lần liên tiếp, trong khi không bao giờ rút được các lá bài ""Tiến tới..."" của bất kỳ loại nào.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Tôi nghĩ rằng nên có những phần thưởng tốt hơn và việc kiếm sao nên dễ dàng hơn một chút.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Đôi khi bạn thậm chí còn có thể đạt được điểm cao mới.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Nó chỉ bị đơ ở màn hình hết giờ và mới bắt đầu nhưng ngoại trừ điều đó thì đây là một trò chơi tuyệt vời và chúng tôi yêu nó.,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Tôi yêu ứng dụng này!,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Họ không chịu lắc, không chịu giao dịch, hoặc không chịu đặt nhà xuống.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Điều dễ hiểu là Ellen DeGeneres muốn kiếm tiền, nhưng thật đáng trách và không đẹp đẽ khi cô ta tham lam đến mức này.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MỘT ĐIỀU duy nhất mà tôi không thể chịu đựng được là những đôi giày siêu cấp.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Nhưng hãy chơi các trò chơi riêng tư, và nếu InnerSloth có thể, hãy khắc phục những kẻ hack này!!!",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trò chơi này đã tuyệt vời cho một khoảng thời gian tổng cộng.,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Nhưng tôi có một vài đề xuất.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"nhân vật của tôi là Tricky, Tagbot và trang phục thứ hai cho Tagbot (tôi quên tên của trang phục đó), Lucy, và tôi nghĩ đó là tất cả.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Bạn đang chơi Monopoly!,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Tổng thể là một trò chơi thực sự tốt!,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Tôi đã tải lại trò chơi để có thể cập nhật, và thực sự không có gì thay đổi?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
"Nếu bạn đề nghị giá quá thấp, chưa đến gấp đôi, họ sẽ từ chối lời đề nghị đó vĩnh viễn.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Nhiều gỗ hơn (màu sắc khác nhau), nhiều sinh vật biển hơn (mực, cá mập, cá sấu, cá voi, cua và cá đuối, v.v.) trông thực hơn.",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Từ: Aubree Đến: Mojang :)😀,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Dĩ nhiên, trò chơi cũng có một số điểm tiêu cực, như bạn không thể nhận được các skin tùy chỉnh từ các tệp trên Xbox mà không phải giải mã các tệp trò chơi.",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Cũng có một số lỗi nhỏ có thể gây khó chịu.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Hãy nhớ rằng tôi đang ngồi ngay cạnh router của mình và có đầy đủ các thanh kết nối nhưng trò chơi vẫn liên tục đuổi tôi ra.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Giống như cả hai chân sẽ có một bông hoa trên đó nhưng lớp thứ hai của ngôi sao lại bị kẹt trên đỉnh bông hoa đã được sao chép và dán.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Điều thực sự làm tôi khó chịu là khi tôi chơi một trò chơi và một thông báo về pin xuất hiện, nó sẽ làm tôi thua, nhưng trong trò chơi này, nó lại không làm vậy!",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Một số cấp độ khó đến mức trở nên vô lý.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Vì vậy, đó là điều mà tôi muốn nếu bạn sửa nó.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Trò chơi này thật sự tuyệt vời và vì tất cả chúng ta đều yêu thích nó, chúng tôi chơi nó MỖI ngày đến nỗi!!!",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Nhưng tuy nhiên, bản cập nhật mới có thể đã làm hỏng mọi thứ đối với tôi.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tôi cũng thích việc không có cơ hội cho người giữ tiền lừa dối ;).,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Tôi đã đi quanh bàn 4 lần và mỗi lần tôi đều đáp xuống những bộ màu của anh ấy.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Khi cảnh sát xuất hiện, họ sẽ cố chạy trốn và cố gắng đi xa nhất có thể nhưng cuối cùng vẫn bị sĩ quan bắt giữ.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
"Tôi thực sự muốn biết trò chơi nào là trò chơi ""giải quyết vấn đề"" mà họ quảng cáo.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Trò chơi đang bị đình trệ và tôi không hiểu vì sao.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Cho chúng tôi cơ hội để kiếm lại tiền xu.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Về cơ bản, chân bị lỗi trông giống hệt chân khác trông hoàn toàn bình thường, nhưng có một lớp thứ hai trên đó.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Chẳng tuyệt vời chút nào.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
